baterryNo,U,A,T,R,recordtime,recordTime,SOC
5,2015,-665,215,5058,2022/1/7 17:45,01071745,0.9743015
5,2014,-662,215,5058,2022/1/7 17:45,01071745,0.9743015
5,2014,-663,215,5058,2022/1/7 17:45,01071745,0.9743015
5,2013,-664,215,5058,2022/1/7 17:45,01071745,0.9743015
5,2013,-664,215,5058,2022/1/7 17:45,01071745,0.9743015
5,2012,-664,215,5058,2022/1/7 17:45,01071745,0.9743015
5,2012,-663,216,5058,2022/1/7 17:46,01071746,0.974633
5,2012,-662,216,5058,2022/1/7 17:46,01071746,0.974633
5,2011,-662,216,5058,2022/1/7 17:46,01071746,0.974633
5,2011,-663,216,5058,2022/1/7 17:46,01071746,0.974633
5,2011,-663,216,5058,2022/1/7 17:46,01071746,0.974633
5,2010,-662,216,5058,2022/1/7 17:46,01071746,0.974633
5,2010,-663,216,5058,2022/1/7 17:47,01071747,0.9749645
5,2010,-663,216,5058,2022/1/7 17:47,01071747,0.9749645
5,2010,-662,216,5058,2022/1/7 17:47,01071747,0.9749645
5,2010,-662,216,5058,2022/1/7 17:47,01071747,0.9749645
5,2009,-662,217,5058,2022/1/7 17:47,01071747,0.9749645
5,2009,-663,217,5058,2022/1/7 17:47,01071747,0.9749645
5,2009,-663,217,5058,2022/1/7 17:48,01071748,0.975296
5,2008,-662,217,5058,2022/1/7 17:48,01071748,0.975296
5,2008,-660,217,5058,2022/1/7 17:48,01071748,0.975296
5,2008,-662,217,5058,2022/1/7 17:48,01071748,0.975296
5,2008,-662,217,5058,2022/1/7 17:48,01071748,0.975296
5,2007,-661,218,5058,2022/1/7 17:48,01071748,0.975296
5,2007,-661,218,5058,2022/1/7 17:49,01071749,0.9756265
5,2007,-661,218,5058,2022/1/7 17:49,01071749,0.9756265
5,2007,-662,218,5058,2022/1/7 17:49,01071749,0.9756265
5,2007,-662,218,5058,2022/1/7 17:49,01071749,0.9756265
5,2006,-661,218,5058,2022/1/7 17:49,01071749,0.9756265
5,2006,-659,218,5058,2022/1/7 17:49,01071749,0.9756265
5,2006,-661,218,5058,2022/1/7 17:50,01071750,0.975957
5,2006,-660,218,5058,2022/1/7 17:50,01071750,0.975957
5,2005,-660,218,5058,2022/1/7 17:50,01071750,0.975957
5,2005,-661,219,5058,2022/1/7 17:50,01071750,0.975957
5,2005,-661,219,5058,2022/1/7 17:50,01071750,0.975957
5,2005,-661,219,5058,2022/1/7 17:50,01071750,0.975957
5,2004,-660,219,5058,2022/1/7 17:51,01071751,0.976287
5,2004,-660,219,5058,2022/1/7 17:51,01071751,0.976287
5,2004,-661,219,5058,2022/1/7 17:51,01071751,0.976287
5,2003,-662,219,5058,2022/1/7 17:51,01071751,0.976287
5,2003,-662,219,5058,2022/1/7 17:51,01071751,0.976287
5,2003,-661,219,5058,2022/1/7 17:51,01071751,0.976287
5,2003,-660,219,5058,2022/1/7 17:52,01071752,0.976617
5,2003,-660,219,5058,2022/1/7 17:52,01071752,0.976617
5,2002,-661,219,5058,2022/1/7 17:52,01071752,0.976617
5,2002,-661,219,5058,2022/1/7 17:52,01071752,0.976617
5,2002,-660,219,5058,2022/1/7 17:52,01071752,0.976617
5,2002,-661,219,5058,2022/1/7 17:52,01071752,0.976617
5,2001,-659,219,5058,2022/1/7 17:53,01071753,0.9769465
5,2001,-659,219,5058,2022/1/7 17:53,01071753,0.9769465
5,2001,-658,219,5058,2022/1/7 17:53,01071753,0.9769465
5,2001,-658,219,5058,2022/1/7 17:53,01071753,0.9769465
5,2001,-659,219,5058,2022/1/7 17:53,01071753,0.9769465
5,2000,-659,219,5058,2022/1/7 17:53,01071753,0.9769465
5,2000,-659,219,5058,2022/1/7 17:54,01071754,0.977276
5,2000,-660,219,5058,2022/1/7 17:54,01071754,0.977276
5,1999,-661,219,5058,2022/1/7 17:54,01071754,0.977276
5,1999,-662,219,5058,2022/1/7 17:54,01071754,0.977276
5,1999,-661,219,5058,2022/1/7 17:54,01071754,0.977276
5,1999,-662,219,5058,2022/1/7 17:54,01071754,0.977276
5,1998,-662,219,5058,2022/1/7 17:55,01071755,0.977607
5,1998,-661,219,5058,2022/1/7 17:55,01071755,0.977607
5,1998,-660,219,5058,2022/1/7 17:55,01071755,0.977607
5,1998,-660,219,5058,2022/1/7 17:55,01071755,0.977607
5,1998,-661,219,5058,2022/1/7 17:55,01071755,0.977607
5,1997,-661,220,5058,2022/1/7 17:55,01071755,0.977607
5,1997,-661,220,5058,2022/1/7 17:56,01071756,0.9779375
5,1997,-661,220,5058,2022/1/7 17:56,01071756,0.9779375
5,1997,-661,219,5058,2022/1/7 17:56,01071756,0.9779375
5,1996,-661,219,5058,2022/1/7 17:56,01071756,0.9779375
5,1996,-660,219,5058,2022/1/7 17:56,01071756,0.9779375
5,1996,-660,219,5058,2022/1/7 17:56,01071756,0.9779375
5,1996,-660,220,5058,2022/1/7 17:57,01071757,0.9782675
5,1995,-660,220,5058,2022/1/7 17:57,01071757,0.9782675
5,1995,-660,220,5058,2022/1/7 17:57,01071757,0.9782675
5,1995,-660,220,5058,2022/1/7 17:57,01071757,0.9782675
5,1995,-660,220,5058,2022/1/7 17:57,01071757,0.9782675
5,1995,-660,220,5058,2022/1/7 17:57,01071757,0.9782675
5,1994,-661,220,5058,2022/1/7 17:58,01071758,0.978598
5,1994,-661,220,5058,2022/1/7 17:58,01071758,0.978598
5,1994,-660,220,5058,2022/1/7 17:58,01071758,0.978598
5,1994,-660,220,5058,2022/1/7 17:58,01071758,0.978598
5,1993,-660,220,5058,2022/1/7 17:58,01071758,0.978598
5,1993,-660,220,5058,2022/1/7 17:58,01071758,0.978598
5,1993,-660,220,5058,2022/1/7 17:59,01071759,0.978928
5,1993,-661,220,5058,2022/1/7 17:59,01071759,0.978928
5,1993,-660,220,5058,2022/1/7 17:59,01071759,0.978928
5,1992,-659,220,5058,2022/1/7 17:59,01071759,0.978928
5,1992,-659,221,5058,2022/1/7 17:59,01071759,0.978928
5,1992,-660,221,5058,2022/1/7 17:59,01071759,0.978928
5,1992,-660,221,5058,2022/1/7 18:00,01071800,0.992458
5,1991,-660,221,5058,2022/1/7 18:00,01071800,0.992458
5,1991,-660,221,5058,2022/1/7 18:00,01071800,0.992458
5,1993,-660,221,5058,2022/1/7 18:00,01071800,0.992458
5,2004,-532,221,5058,2022/1/7 18:00,01071800,0.992458
5,2015,-433,220,5058,2022/1/7 18:00,01071800,0.992458
5,2023,-299,220,5058,2022/1/7 18:01,01071801,0.9926075
5,2035,-189,220,5058,2022/1/7 18:01,01071801,0.9926075
5,2044,-55,220,5058,2022/1/7 18:01,01071801,0.9926075
5,2060,-55,220,5058,2022/1/7 18:01,01071801,0.9926075
5,2073,51,220,5058,2022/1/7 18:01,01071801,0.9926075
5,2090,147,220,5058,2022/1/7 18:01,01071801,0.9926075
5,2102,210,221,5058,2022/1/7 18:02,01071802,0.9925025
5,2115,237,221,5058,2022/1/7 18:02,01071802,0.9925025
5,2126,237,221,5058,2022/1/7 18:02,01071802,0.9925025
5,2085,1,205,0,2022/1/14 11:32,01141132,1
5,2085,1,205,0,2022/1/14 11:32,01141132,0.99
5,2085,1,205,0,2022/1/14 11:33,01141133,0.9899995
5,2085,1,205,0,2022/1/14 11:33,01141133,0.9899995
5,2085,1,205,0,2022/1/14 11:33,01141133,0.9899995
5,2085,1,205,0,2022/1/14 11:33,01141133,0.9899995
5,2085,1,205,0,2022/1/14 11:33,01141133,0.9899995
5,2085,1,205,0,2022/1/14 11:33,01141133,0.9899995
5,2085,1,205,0,2022/1/14 11:34,01141134,0.989999
5,2085,1,205,0,2022/1/14 11:34,01141134,0.989999
5,2085,1,205,0,2022/1/14 11:34,01141134,0.989999
5,2085,1,205,5081,2022/1/14 11:34,01141134,0.989999
5,2085,1,205,5081,2022/1/14 11:37,01141137,0.9899975
5,2084,1,206,5081,2022/1/14 11:37,01141137,0.9899975
5,2085,1,206,5081,2022/1/14 11:38,01141138,0.989997
5,2085,1,206,5081,2022/1/14 11:38,01141138,0.989997
5,2085,1,206,5081,2022/1/14 11:38,01141138,0.989997
5,2085,1,206,5081,2022/1/14 11:38,01141138,0.989997
5,2085,1,206,5081,2022/1/14 11:38,01141138,0.989997
5,2085,1,206,5081,2022/1/14 11:38,01141138,0.989997
5,2085,1,206,5081,2022/1/14 11:39,01141139,0.9899965
5,2085,1,206,5081,2022/1/14 11:39,01141139,0.9899965
5,2085,1,205,5081,2022/1/14 11:39,01141139,0.9899965
5,2085,1,205,5081,2022/1/14 11:39,01141139,0.9899965
5,2084,1,206,5081,2022/1/14 11:41,01141141,0.9899955
5,2085,1,206,5081,2022/1/14 11:42,01141142,0.989995
5,2084,1,206,5081,2022/1/14 11:42,01141142,0.989995
5,2084,1,206,5081,2022/1/14 11:42,01141142,0.989995
5,2085,1,206,5081,2022/1/14 11:42,01141142,0.989995
5,2085,1,206,5081,2022/1/14 11:42,01141142,0.989995
5,2085,1,206,5081,2022/1/14 11:42,01141142,0.989995
5,2085,1,206,5081,2022/1/14 11:43,01141143,0.9899945
5,2084,1,206,5081,2022/1/14 11:43,01141143,0.9899945
5,2085,1,206,5081,2022/1/14 11:43,01141143,0.9899945
5,2085,1,206,5081,2022/1/14 11:43,01141143,0.9899945
5,2085,1,203,5081,2022/1/14 12:01,01141201,0.9899655
5,2085,1,203,5081,2022/1/14 12:02,01141202,0.989965
5,2085,1,203,5081,2022/1/14 12:02,01141202,0.989965
5,2085,1,203,5081,2022/1/14 12:02,01141202,0.989965
5,2085,1,204,5081,2022/1/14 12:02,01141202,0.989965
5,2085,1,204,5081,2022/1/14 12:02,01141202,0.989965
5,2085,1,204,5081,2022/1/14 12:02,01141202,0.989965
5,2085,1,204,5081,2022/1/14 12:03,01141203,0.9899645
5,2085,1,204,5081,2022/1/14 12:03,01141203,0.9899645
5,2085,1,204,5081,2022/1/14 12:03,01141203,0.9899645
5,2085,1,204,5081,2022/1/14 12:03,01141203,0.9899645
5,2085,1,204,5081,2022/1/14 12:03,01141203,0.9899645
5,2085,1,205,5081,2022/1/14 12:04,01141204,0.989964
5,2085,1,205,5081,2022/1/14 12:05,01141205,0.9899635
5,2085,1,205,5081,2022/1/14 12:05,01141205,0.9899635
5,2085,1,205,5081,2022/1/14 12:05,01141205,0.9899635
5,2085,1,205,5081,2022/1/14 12:05,01141205,0.9899635
5,2085,1,205,5081,2022/1/14 12:05,01141205,0.9899635
5,2085,1,205,5081,2022/1/14 12:06,01141206,0.989963
5,2085,1,205,5081,2022/1/14 12:07,01141207,0.9899625
5,2085,1,205,5081,2022/1/14 12:07,01141207,0.9899625
5,2085,1,205,5081,2022/1/14 12:07,01141207,0.9899625
5,2085,1,205,5081,2022/1/14 12:07,01141207,0.9899625
5,2085,1,205,5081,2022/1/14 12:07,01141207,0.9899625
5,2085,1,206,5081,2022/1/14 12:11,01141211,0.9899605
5,2085,1,206,5081,2022/1/14 12:12,01141212,0.98996
5,2085,1,206,5081,2022/1/14 12:12,01141212,0.98996
5,2085,1,207,5081,2022/1/14 12:12,01141212,0.98996
5,2085,1,206,5081,2022/1/14 12:12,01141212,0.98996
5,2085,1,207,5081,2022/1/14 12:12,01141212,0.98996
5,2085,1,207,5081,2022/1/14 12:15,01141215,0.9899585
5,2085,1,207,5081,2022/1/14 12:16,01141216,0.989958
5,2085,1,207,5081,2022/1/14 12:16,01141216,0.989958
5,2085,1,207,5081,2022/1/14 12:16,01141216,0.989958
5,2085,1,207,5081,2022/1/14 12:16,01141216,0.989958
5,2085,1,207,5081,2022/1/14 12:16,01141216,0.989958
5,2085,1,207,5081,2022/1/14 12:16,01141216,0.989958
5,2085,1,207,5081,2022/1/14 12:17,01141217,0.9899575
5,2084,1,207,5081,2022/1/14 12:17,01141217,0.9899575
5,2085,1,207,5081,2022/1/14 12:17,01141217,0.9899575
5,2085,1,207,5081,2022/1/14 12:17,01141217,0.9899575
5,2085,1,207,5081,2022/1/14 12:17,01141217,0.9899575
5,2085,1,207,5081,2022/1/14 12:18,01141218,0.989957
5,2085,1,207,5081,2022/1/14 12:19,01141219,0.9899565
5,2085,1,207,5081,2022/1/14 12:19,01141219,0.9899565
5,2085,1,207,5081,2022/1/14 12:19,01141219,0.9899565
5,2085,1,207,5081,2022/1/14 12:19,01141219,0.9899565
5,2085,1,207,5081,2022/1/14 12:19,01141219,0.9899565
5,2085,1,208,5081,2022/1/14 12:23,01141223,0.9899545
5,2085,1,208,5081,2022/1/14 12:24,01141224,0.989954
5,2085,1,208,5081,2022/1/14 12:24,01141224,0.989954
5,2085,1,208,5081,2022/1/14 12:24,01141224,0.989954
5,2085,1,208,5081,2022/1/14 12:24,01141224,0.989954
5,2085,1,208,5081,2022/1/14 12:24,01141224,0.989954
5,2085,1,208,5081,2022/1/14 12:24,01141224,0.989954
5,2085,1,208,5081,2022/1/14 12:25,01141225,0.9899535
5,2085,1,208,5081,2022/1/14 12:25,01141225,0.9899535
5,2085,1,208,5081,2022/1/14 12:25,01141225,0.9899535
5,2085,1,208,5081,2022/1/14 12:25,01141225,0.9899535
5,2085,1,208,5081,2022/1/14 12:25,01141225,0.9899535
5,2085,1,208,5081,2022/1/14 12:28,01141228,0.989952
5,2085,1,208,5081,2022/1/14 12:29,01141229,0.9899515
5,2085,1,208,5081,2022/1/14 12:29,01141229,0.9899515
5,2085,1,208,5081,2022/1/14 12:29,01141229,0.9899515
5,2085,1,208,5081,2022/1/14 12:29,01141229,0.9899515
5,2085,1,208,5081,2022/1/14 12:29,01141229,0.9899515
5,2085,1,208,5081,2022/1/14 12:29,01141229,0.9899515
5,2085,1,208,5081,2022/1/14 12:30,01141230,0.989951
5,2085,1,208,5081,2022/1/14 12:30,01141230,0.989951
5,2085,1,208,5081,2022/1/14 12:30,01141230,0.989951
5,2085,1,208,5081,2022/1/14 12:30,01141230,0.989951
5,2085,1,208,5081,2022/1/14 12:30,01141230,0.989951
5,2084,1,208,5081,2022/1/14 12:31,01141231,0.9899505
5,2085,1,208,5081,2022/1/14 12:32,01141232,0.98995
5,2085,1,208,5081,2022/1/14 12:32,01141232,0.98995
5,2085,1,208,5081,2022/1/14 12:32,01141232,0.98995
5,2085,1,209,5081,2022/1/14 12:32,01141232,0.98995
5,2085,1,209,5081,2022/1/14 12:32,01141232,0.98995
5,2085,1,209,5081,2022/1/14 12:32,01141232,0.98995
5,2085,1,209,5081,2022/1/14 12:33,01141233,0.9899495
5,2085,1,209,5081,2022/1/14 12:33,01141233,0.9899495
5,2085,1,209,5081,2022/1/14 12:33,01141233,0.9899495
5,2085,1,209,5081,2022/1/14 12:33,01141233,0.9899495
5,2085,1,209,5081,2022/1/14 12:33,01141233,0.9899495
5,2085,1,209,5081,2022/1/14 12:33,01141233,0.9899495
5,2085,1,209,5081,2022/1/14 12:34,01141234,0.989949
5,2085,1,209,5081,2022/1/14 12:34,01141234,0.989949
5,2085,1,209,5081,2022/1/14 12:34,01141234,0.989949
5,2085,1,209,5082,2022/1/14 12:34,01141234,0.989949
5,2085,1,208,5082,2022/1/14 12:35,01141235,0.9899485
5,2085,1,207,5082,2022/1/14 12:35,01141235,0.9899485
5,2084,1,207,5082,2022/1/14 12:36,01141236,0.989948
5,2084,1,207,5082,2022/1/14 12:36,01141236,0.989948
5,2085,1,207,5082,2022/1/14 12:36,01141236,0.989948
5,2085,1,207,5082,2022/1/14 12:36,01141236,0.989948
5,2085,1,206,5082,2022/1/14 12:37,01141237,0.9899475
5,2085,1,205,5082,2022/1/14 12:37,01141237,0.9899475
5,2085,1,205,5082,2022/1/14 12:38,01141238,0.989947
5,2085,1,205,5082,2022/1/14 12:38,01141238,0.989947
5,2085,1,205,5082,2022/1/14 12:38,01141238,0.989947
5,2085,1,205,5082,2022/1/14 12:38,01141238,0.989947
5,2085,1,206,5082,2022/1/14 12:42,01141242,0.989945
5,2085,1,206,5082,2022/1/14 12:42,01141242,0.989945
5,2085,1,206,5082,2022/1/14 12:43,01141243,0.9899445
5,2085,1,206,5082,2022/1/14 12:43,01141243,0.9899445
5,2085,1,206,5082,2022/1/14 12:43,01141243,0.9899445
5,2085,1,206,5082,2022/1/14 12:43,01141243,0.9899445
5,2085,1,206,5082,2022/1/14 12:43,01141243,0.9899445
5,2085,1,206,5082,2022/1/14 12:43,01141243,0.9899445
5,2085,1,207,5082,2022/1/14 12:44,01141244,0.989944
5,2085,1,207,5082,2022/1/14 12:44,01141244,0.989944
5,2085,1,207,5082,2022/1/14 12:44,01141244,0.989944
5,2085,1,207,5082,2022/1/14 12:44,01141244,0.989944
5,2085,1,208,5082,2022/1/14 12:46,01141246,0.989943
5,2085,1,209,5082,2022/1/14 12:46,01141246,0.989943
5,2085,1,209,5082,2022/1/14 12:47,01141247,0.9899425
5,2085,1,209,5082,2022/1/14 12:47,01141247,0.9899425
5,2085,1,209,5082,2022/1/14 12:47,01141247,0.9899425
5,2085,1,209,5082,2022/1/14 12:47,01141247,0.9899425
5,2085,1,209,5082,2022/1/14 12:47,01141247,0.9899425
5,2085,1,209,5082,2022/1/14 12:47,01141247,0.9899425
5,2085,1,209,5082,2022/1/14 12:48,01141248,0.989942
5,2085,1,209,5082,2022/1/14 12:48,01141248,0.989942
5,2085,1,209,5082,2022/1/14 12:48,01141248,0.989942
5,2085,1,209,5082,2022/1/14 12:48,01141248,0.989942
5,2085,1,210,5082,2022/1/14 12:50,01141250,0.989941
5,2085,1,210,5082,2022/1/14 12:50,01141250,0.989941
5,2085,1,210,5082,2022/1/14 12:51,01141251,0.9899405
5,2085,1,210,5082,2022/1/14 12:51,01141251,0.9899405
5,2085,1,210,5082,2022/1/14 12:51,01141251,0.9899405
5,2085,1,210,5082,2022/1/14 12:51,01141251,0.9899405
5,2085,1,210,5082,2022/1/14 12:51,01141251,0.9899405
5,2085,1,210,5082,2022/1/14 12:51,01141251,0.9899405
5,2085,1,210,5082,2022/1/14 12:52,01141252,0.98994
5,2085,1,211,5082,2022/1/14 12:52,01141252,0.98994
5,2085,1,211,5082,2022/1/14 12:52,01141252,0.98994
5,2085,1,211,5082,2022/1/14 12:52,01141252,0.98994
5,2085,1,211,5082,2022/1/14 12:52,01141252,0.98994
5,2085,1,211,5082,2022/1/14 12:52,01141252,0.98994
5,2085,1,211,5082,2022/1/14 12:53,01141253,0.9899395
5,2085,1,211,5082,2022/1/14 12:53,01141253,0.9899395
5,2085,1,211,5082,2022/1/14 12:53,01141253,0.9899395
5,2085,1,211,5082,2022/1/14 12:53,01141253,0.9899395
5,2085,1,212,5082,2022/1/14 13:00,01141300,0.989916
5,2085,1,212,5082,2022/1/14 13:00,01141300,0.989916
5,2085,1,212,5082,2022/1/14 13:01,01141301,0.9899155
5,2085,1,212,5082,2022/1/14 13:01,01141301,0.9899155
5,2085,1,212,5082,2022/1/14 13:01,01141301,0.9899155
5,2085,1,212,5082,2022/1/14 13:01,01141301,0.9899155
5,2085,1,212,5082,2022/1/14 13:01,01141301,0.9899155
5,2085,1,212,5082,2022/1/14 13:01,01141301,0.9899155
5,2085,1,212,5082,2022/1/14 13:02,01141302,0.989915
5,2085,1,212,5082,2022/1/14 13:02,01141302,0.989915
5,2085,1,212,5082,2022/1/14 13:02,01141302,0.989915
5,2085,1,212,5082,2022/1/14 13:02,01141302,0.989915
5,2085,1,212,5082,2022/1/14 13:06,01141306,0.989913
5,2085,1,212,5082,2022/1/14 13:07,01141307,0.9899125
5,2085,1,212,5082,2022/1/14 13:07,01141307,0.9899125
5,2085,1,212,5082,2022/1/14 13:07,01141307,0.9899125
5,2085,1,212,5082,2022/1/14 13:07,01141307,0.9899125
5,2085,1,212,5082,2022/1/14 13:07,01141307,0.9899125
5,2085,1,212,5082,2022/1/14 13:07,01141307,0.9899125
5,2085,1,212,5082,2022/1/14 13:08,01141308,0.989912
5,2085,1,212,5082,2022/1/14 13:08,01141308,0.989912
5,2085,1,212,5082,2022/1/14 13:08,01141308,0.989912
5,2085,1,212,5082,2022/1/14 13:08,01141308,0.989912
5,2085,1,212,5082,2022/1/14 13:08,01141308,0.989912
5,2085,1,212,5082,2022/1/14 13:09,01141309,0.9899115
5,2085,1,213,5082,2022/1/14 13:10,01141310,0.989911
5,2085,1,213,5082,2022/1/14 13:10,01141310,0.989911
5,2085,1,213,5082,2022/1/14 13:10,01141310,0.989911
5,2085,1,213,5082,2022/1/14 13:10,01141310,0.989911
5,2085,1,213,5082,2022/1/14 13:10,01141310,0.989911
5,2085,1,213,5082,2022/1/14 13:11,01141311,0.9899105
5,2085,1,213,5082,2022/1/14 13:12,01141312,0.98991
5,2085,1,213,5082,2022/1/14 13:12,01141312,0.98991
5,2085,1,213,5082,2022/1/14 13:12,01141312,0.98991
5,2085,1,213,5082,2022/1/14 13:12,01141312,0.98991
5,2085,1,213,5082,2022/1/14 13:12,01141312,0.98991
5,2085,1,213,5082,2022/1/14 13:12,01141312,0.98991
5,2085,1,213,5082,2022/1/14 13:13,01141313,0.9899095
5,2085,1,213,5082,2022/1/14 13:13,01141313,0.9899095
5,2085,1,213,5082,2022/1/14 13:13,01141313,0.9899095
5,2085,1,214,5082,2022/1/14 13:13,01141313,0.9899095
5,2085,1,214,5082,2022/1/14 13:13,01141313,0.9899095
5,2085,1,214,5082,2022/1/14 13:17,01141317,0.9899075
5,2085,1,214,5082,2022/1/14 13:18,01141318,0.989907
5,2085,1,214,5082,2022/1/14 13:18,01141318,0.989907
5,2085,1,214,5082,2022/1/14 13:18,01141318,0.989907
5,2085,1,215,5082,2022/1/14 13:18,01141318,0.989907
5,2085,1,215,5082,2022/1/14 13:18,01141318,0.989907
5,2085,1,215,5082,2022/1/14 13:18,01141318,0.989907
5,2085,1,215,5082,2022/1/14 13:19,01141319,0.9899065
5,2085,1,215,5082,2022/1/14 13:19,01141319,0.9899065
5,2085,1,215,5082,2022/1/14 13:19,01141319,0.9899065
5,2085,1,216,5082,2022/1/14 13:19,01141319,0.9899065
5,2085,1,217,5082,2022/1/14 13:20,01141320,0.989906
5,2085,1,217,5082,2022/1/14 13:21,01141321,0.9899055
5,2085,1,218,5082,2022/1/14 13:21,01141321,0.9899055
5,2085,1,218,5082,2022/1/14 13:21,01141321,0.9899055
5,2085,1,218,5082,2022/1/14 13:21,01141321,0.9899055
5,2085,1,218,5082,2022/1/14 13:21,01141321,0.9899055
5,1990,-661,219,5082,2022/1/14 13:22,01141322,0.990236
5,1989,-660,219,5082,2022/1/14 13:23,01141323,0.990566
5,1989,-660,220,5082,2022/1/14 13:23,01141323,0.990566
5,1989,-660,220,5082,2022/1/14 13:23,01141323,0.990566
5,1988,-659,220,5082,2022/1/14 13:23,01141323,0.990566
5,1988,-660,220,5082,2022/1/14 13:23,01141323,0.990566
5,1999,-559,220,5082,2022/1/14 13:23,01141323,0.990566
5,2006,-413,220,5082,2022/1/14 13:24,01141324,0.9907725
5,2019,-279,220,5082,2022/1/14 13:24,01141324,0.9907725
5,2030,-279,220,5082,2022/1/14 13:24,01141324,0.9907725
5,2045,-158,220,5082,2022/1/14 13:24,01141324,0.9907725
5,2061,-31,221,5082,2022/1/14 13:24,01141324,0.9907725
5,2073,66,221,5082,2022/1/14 13:24,01141324,0.9907725
5,2087,152,221,5082,2022/1/14 13:25,01141325,0.9906965
5,2109,206,221,5082,2022/1/14 13:25,01141325,0.9906965
5,2123,206,221,5082,2022/1/14 13:25,01141325,0.9906965
5,2138,225,222,5082,2022/1/14 13:25,01141325,0.9906965
5,2150,242,222,5082,2022/1/14 13:25,01141325,0.9906965
5,2160,248,222,5082,2022/1/14 13:25,01141325,0.9906965
5,2156,207,222,5082,2022/1/14 13:26,01141326,0.990593
5,2168,244,222,5082,2022/1/14 13:26,01141326,0.990593
5,2178,244,222,5082,2022/1/14 13:26,01141326,0.990593
5,2071,252,222,5082,2022/1/14 13:26,01141326,0.990593
5,2016,-652,222,5082,2022/1/14 13:26,01141326,0.990593
5,1999,-656,222,5082,2022/1/14 13:26,01141326,0.990593
5,1992,-657,222,5082,2022/1/14 13:27,01141327,0.9909215
5,1990,-657,222,5082,2022/1/14 13:27,01141327,0.9909215
5,1991,-657,222,5082,2022/1/14 13:27,01141327,0.9909215
5,1996,-641,222,5082,2022/1/14 13:27,01141327,0.9909215
5,2009,-456,223,5082,2022/1/14 13:27,01141327,0.9909215
5,2021,-302,223,5082,2022/1/14 13:27,01141327,0.9909215
5,2031,-138,223,5082,2022/1/14 13:28,01141328,0.9909905
5,2048,-138,223,5082,2022/1/14 13:28,01141328,0.9909905
5,2064,-16,223,5082,2022/1/14 13:28,01141328,0.9909905
5,2083,96,223,5082,2022/1/14 13:28,01141328,0.9909905
5,2103,198,223,5082,2022/1/14 13:28,01141328,0.9909905
5,2114,215,223,5082,2022/1/14 13:28,01141328,0.9909905
5,2130,215,223,5082,2022/1/14 13:29,01141329,0.990883
5,2144,235,223,5082,2022/1/14 13:29,01141329,0.990883
5,2154,248,223,5082,2022/1/14 13:29,01141329,0.990883
5,2163,250,223,5082,2022/1/14 13:29,01141329,0.990883
5,2170,250,223,5082,2022/1/14 13:29,01141329,0.990883
5,2177,254,224,5082,2022/1/14 13:29,01141329,0.990883
5,2183,254,224,5082,2022/1/14 13:30,01141330,0.990756
5,2188,252,224,5082,2022/1/14 13:30,01141330,0.990756
5,2192,256,224,5082,2022/1/14 13:30,01141330,0.990756
5,2195,263,224,5082,2022/1/14 13:30,01141330,0.990756
5,2199,270,224,5082,2022/1/14 13:30,01141330,0.990756
5,2203,280,224,5082,2022/1/14 13:30,01141330,0.990756
5,2208,280,224,5082,2022/1/14 13:31,01141331,0.990616
5,2211,289,224,5082,2022/1/14 13:31,01141331,0.990616
5,2215,295,224,5082,2022/1/14 13:31,01141331,0.990616
5,2217,293,224,5082,2022/1/14 13:31,01141331,0.990616
5,2219,296,224,5082,2022/1/14 13:31,01141331,0.990616
5,2221,296,224,5082,2022/1/14 13:31,01141331,0.990616
5,2222,298,224,5082,2022/1/14 13:32,01141332,0.990467
5,2223,301,224,5082,2022/1/14 13:32,01141332,0.990467
5,2224,292,224,5082,2022/1/14 13:32,01141332,0.990467
5,2225,299,224,5082,2022/1/14 13:32,01141332,0.990467
5,2227,302,224,5082,2022/1/14 13:32,01141332,0.990467
5,2228,302,224,5082,2022/1/14 13:32,01141332,0.990467
5,2229,300,224,5082,2022/1/14 13:33,01141333,0.990317
5,2229,301,225,5082,2022/1/14 13:33,01141333,0.990317
5,2230,298,225,5082,2022/1/14 13:33,01141333,0.990317
5,2231,296,225,5082,2022/1/14 13:33,01141333,0.990317
5,2231,296,225,5082,2022/1/14 13:33,01141333,0.990317
5,2232,300,225,5082,2022/1/14 13:33,01141333,0.990317
5,2232,299,225,5082,2022/1/14 13:34,01141334,0.9901675
5,2232,302,225,5082,2022/1/14 13:34,01141334,0.9901675
5,2233,300,225,5082,2022/1/14 13:34,01141334,0.9901675
5,2233,300,225,5082,2022/1/14 13:34,01141334,0.9901675
5,2234,300,225,5082,2022/1/14 13:34,01141334,0.9901675
5,2234,303,225,5082,2022/1/14 13:34,01141334,0.9901675
5,2234,302,225,5082,2022/1/14 13:35,01141335,0.9900165
5,2234,303,226,5082,2022/1/14 13:35,01141335,0.9900165
5,2235,299,226,5082,2022/1/14 13:35,01141335,0.9900165
5,2235,299,226,5082,2022/1/14 13:35,01141335,0.9900165
5,2235,299,226,5082,2022/1/14 13:35,01141335,0.9900165
5,2236,302,226,5082,2022/1/14 13:36,01141336,0.9898655
5,2235,302,226,5082,2022/1/14 13:36,01141336,0.9898655
